item,url,discount_price,price,is_autograph,avg_review_value,number_of_questions,number_of_reviews,vendor,is_sold_out,ds
(PRE-ORDER) JINJIN & ROCKY (ASTRO) - [MAGAZINE] 2022 Official Photo Book SET,https://www.kpopalbums.com/collections/pre-order/products/jinjin-rocky-astro-magazine-2022-official-photo-book-set,79.02,98.78,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) JINJIN (ASTRO) - [MAGAZINE] 2022 Official Photo Book,https://www.kpopalbums.com/collections/pre-order/products/jinjin-astro-magazine-2022-official-photo-book,39.51,49.39,False,0.00,0,0,kpopalbums,True,2022-11-14
(PRE-ORDER) ROCKY (ASTRO) - [MAGAZINE] 2022 Official Photo Book,https://www.kpopalbums.com/collections/pre-order/products/rocky-astro-magazine-2022-official-photo-book,39.51,49.39,False,0.00,0,0,kpopalbums,True,2022-11-14
(PRE-ORDER) BOA - [Forgive Me] 3rd Mini Album DIGIPACK Version (+ Extra POB),https://www.kpopalbums.com/collections/pre-order/products/boa-forgive-me-3rd-mini-album-digipack-version-extra-pob,9.94,12.42,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) BOA - [Forgive Me] 3rd Mini Album FORGIVE Version (+ Extra POB),https://www.kpopalbums.com/collections/pre-order/products/boa-forgive-me-3rd-mini-album-forgive-version-extra-pob,13.73,17.16,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) BOA - [Forgive Me] 3rd Mini Album HATE Version (+ Extra POB),https://www.kpopalbums.com/collections/pre-order/products/boa-forgive-me-3rd-mini-album-hate-version-extra-pob,16.17,20.21,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) Slom - [WEATHER REPORT] 1st Album,https://www.kpopalbums.com/collections/pre-order/products/slom-weather-report-1st-album,16.17,20.21,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) TEMPEST - [ON and ON] 3rd Mini Album 2 Version SET,https://www.kpopalbums.com/collections/pre-order/products/tempest-on-and-on-3rd-mini-album-2-version-set,29.06,36.33,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) TEMPEST - [ON and ON] 3rd Mini Album BLUE Version,https://www.kpopalbums.com/collections/pre-order/products/tempest-on-and-on-3rd-mini-album-blue-version,14.90,18.63,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) TEMPEST - [ON and ON] 3rd Mini Album GREEN Version,https://www.kpopalbums.com/collections/pre-order/products/tempest-on-and-on-3rd-mini-album-green-version,14.90,18.63,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) TEMPEST - [ON and ON] 3rd Mini Album RANDOM Version,https://www.kpopalbums.com/collections/pre-order/products/tempest-on-and-on-3rd-mini-album-random-version,14.16,17.70,False,0.00,0,0,kpopalbums,False,2022-11-14
(PRE-ORDER) pH-1 - [BUT FOR NOW LEAVE ME ALONE] 2nd Album KIHNO KIT,https://www.kpopalbums.com/collections/pre-order/products/ph-1-but-for-now-leave-me-alone-2nd-album-kihno-kit,26.39,31.05,False,0.00,0,0,kpopalbums,False,2022-11-14
