item,url,price,is_autograph,avg_review_value,number_of_questions,number_of_reviews,vendor,is_sold_out,ds
SONAMOO | 소나무 | 1st Single Album [ I Think I Love You / 나 너 좋아해)  A TYPE],https://www.musicplaza.com/collections/k-pop/products/wmed0707,17.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
Super Junior/ Stationary Set_ Shindong,https://www.musicplaza.com/collections/k-pop/products/super-junior-stationary-set_-shindong,14.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
Super Junior/ Stationary Set_ Siwon,https://www.musicplaza.com/collections/k-pop/products/copy-of-super-junior-stationary-set_-siwon,14.99,False,4.0,0.0,1.0,musicplaza,False,2022-11-14
TAKE 2nd PART.1 [TAKE],https://www.musicplaza.com/collections/k-pop/products/take-2nd-part-1-take,11.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
Test Item,https://www.musicplaza.com/collections/k-pop/products/test,25.0,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
The Eastlight | 더 이스트라이트 | 1st Mini Album - Six Senses,https://www.musicplaza.com/collections/k-pop/products/ktmcd0828,18.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
The Eastlight | 더 이스트라이트 | 2nd Mini Album - 설레임,https://www.musicplaza.com/collections/k-pop/products/bgcd0060,15.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
TIFFANY | 티파니 | 1st Mini Album - I Just Wanna Dance,https://www.musicplaza.com/collections/k-pop/products/smk0659,17.99,False,5.0,0.0,5.0,musicplaza,True,2022-11-14
TOPPDOGG | 탑독 | 1st Mini Album - Dogg's Out,https://www.musicplaza.com/collections/k-pop/products/dk0780,17.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
TOPPDOGG | 탑독 | Dogg's Out Repackage Album : Cigarette,https://www.musicplaza.com/collections/k-pop/products/toppdogg-%ED%83%91%EB%8F%85-doggs-out-repackage-album-cigarette,15.99,False,0.0,0.0,0.0,musicplaza,True,2022-11-14
TRCNG | 티알씨엔지 | 1st Mini Album - New Generation,https://www.musicplaza.com/collections/k-pop/products/l200001485,18.99,False,5.0,0.0,1.0,musicplaza,False,2022-11-14
Turbo | 터보 | 1st Mini Album - Turbo Splash,https://www.musicplaza.com/collections/k-pop/products/bgcd0013,19.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
TVXQ & SUPER JUNIOR | 동방신기& 슈퍼주니어 | SHOW ME YOUR LOVE,https://www.musicplaza.com/collections/k-pop/products/smcd118,15.99,False,5.0,0.0,1.0,musicplaza,False,2022-11-14
VIBE / the 8th album / About Me,https://www.musicplaza.com/collections/k-pop/products/vibe-the-8th-album-about-me,15.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
WASSUP | 1st Mini Album - Nom Nom Nom,https://www.musicplaza.com/collections/k-pop/products/wassup-1st-mini-album-nom-nom-nom,15.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
Wassup | 와썹 | 3RD MINI ALBUM - COLOR TV,https://www.musicplaza.com/collections/k-pop/products/wassup-%EC%99%80%EC%8D%B9-3rd-mini-album-color-tv,15.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
XIA 2ND MINI ALBUM [ Pit A Pat ],https://www.musicplaza.com/collections/k-pop/products/xia-2nd-mini-album-pit-a-pat,21.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
"Yang, Dail | 양다일 - SKEPTICISM (EP)",https://www.musicplaza.com/collections/k-pop/products/sny69821,19.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
YG 패밀리 | YG FAMILY 2011 YG FAMILY CONCERT [ 15TH ANNIVERSARY ] DVD,https://www.musicplaza.com/collections/k-pop/products/ygm0160,59.99,False,0.0,0.0,0.0,musicplaza,True,2022-11-14
YG 패밀리 | YG FAMILY [ 2014 YG FAMILY CONCERT IN SEOUL ],https://www.musicplaza.com/collections/k-pop/products/ygk0464,34.99,False,0.0,0.0,0.0,musicplaza,True,2022-11-14
Yong JunHyung | 용준형 | 1st Album - Goodbye 20's,https://www.musicplaza.com/collections/k-pop/products/l200001573,21.99,False,5.0,0.0,4.0,musicplaza,False,2022-11-14
Yoo Seung Woo | 유승우 | 4th Mini Album - Romance,https://www.musicplaza.com/collections/k-pop/products/l100005410,16.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
Yoon Mirae | 윤미래 | T | Vol.4 [ Gemini II ],https://www.musicplaza.com/collections/k-pop/products/yoon-mirae-%EC%9C%A4%EB%AF%B8%EB%9E%98-t-vol-4-gemini-ii,22.99,False,5.0,0.0,1.0,musicplaza,False,2022-11-14
Younha | 윤하 | Vol. 5 - Rescue,https://www.musicplaza.com/collections/k-pop/products/younha-rescue-vol-5-%EC%9C%A4%ED%95%98,24.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
ZE:A | 제국의 아이들 | 2nd Album - Spectacular,https://www.musicplaza.com/collections/k-pop/products/sek0183,19.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
가인 | GAIN VOL.1 - FIRST PART END AGAIN,https://www.musicplaza.com/collections/k-pop/products/l100005251,19.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
가호 | GAHO THE 1ST ALBUM [ FIREWORKS ],https://www.musicplaza.com/collections/k-pop/products/%EA%B0%80%ED%98%B8-gaho-the-1st-album-fireworks,24.99,False,5.0,0.0,3.0,musicplaza,False,2022-11-14
갓세븐 | GOT7 10TH MINI ALBUM [ CALL MY NAME ],https://www.musicplaza.com/collections/k-pop/products/got7-mini-album-cd-version,25.99,False,4.97,0.0,37.0,musicplaza,False,2022-11-14
갓세븐 | GOT7 1ST ALBUM [ IDENTIFY ] CLOSE UP VERSION,https://www.musicplaza.com/collections/k-pop/products/jypk0468,22.99,False,5.0,0.0,1.0,musicplaza,False,2022-11-14
갓세븐 | GOT7 1ST ALBUM [ IDENTIFY ] ORIGINAL VERSION,https://www.musicplaza.com/collections/k-pop/products/jypk0467,25.99,False,5.0,0.0,1.0,musicplaza,False,2022-11-14
갓세븐 | GOT7 1ST CONCERT [ FLY IN SEOUL FINAL ] BLU-RAY,https://www.musicplaza.com/collections/k-pop/products/ktmmd0799,69.99,False,0.0,0.0,0.0,musicplaza,True,2022-11-14
갓세븐 | GOT7 1ST CONCERT [ FLY IN SEOUL FINAL ] DVD,https://www.musicplaza.com/collections/k-pop/products/strong-%EA%B0%93%EC%84%B8%EB%B8%90-got7-strong-br-1st-concert-br-fly-in-seoul-final-dvd,54.99,False,4.0,0.0,2.0,musicplaza,True,2022-11-14
갓세븐 | GOT7 1ST MINI ALBUM [ GOT IT? ],https://www.musicplaza.com/collections/k-pop/products/jypk0322,22.99,False,5.0,0.0,7.0,musicplaza,False,2022-11-14
갓세븐 | GOT7 2ND ALBUM [ FLIGHT LOG: TURBULENCE ],https://www.musicplaza.com/collections/k-pop/products/jypk0697,23.99,False,5.0,0.0,12.0,musicplaza,False,2022-11-14
갓세븐 | GOT7 2ND MINI ALBUM [ GOT♡ ],https://www.musicplaza.com/collections/k-pop/products/jypk0401,21.99,False,5.0,0.0,6.0,musicplaza,False,2022-11-14
갓세븐 | GOT7 3RD ALBUM REPACKAGE [ PRESENT: YOU & ME ],https://www.musicplaza.com/collections/k-pop/products/got7-3rd-album-repackage-present-you-me-edition-2cd,25.99,False,4.97,0.0,35.0,musicplaza,False,2022-11-14
갓세븐 | GOT7 3RD ALBUM [ PRESENT: YOU ],https://www.musicplaza.com/collections/k-pop/products/got7-%EA%B0%93%EC%84%B8%EB%B8%90-3rd-album-present-you,24.99,False,4.95,0.0,59.0,musicplaza,False,2022-11-14
갓세븐 | GOT7 3RD JAPANESE MINI ALBUM [ I WON'T LET YOU GO ],https://www.musicplaza.com/collections/k-pop/products/got7-i-wont-let-you-go-import,31.99,False,5.0,0.0,1.0,musicplaza,True,2022-11-14
갓세븐 | GOT7 3RD MINI ALBUM [ JUST RIGHT ],https://www.musicplaza.com/collections/k-pop/products/strong-%EA%B0%93%EC%84%B8%EB%B8%90-got7-strong-br-3rd-mini-album-br-just-right,22.99,False,5.0,0.0,5.0,musicplaza,False,2022-11-14
갓세븐 | GOT7 4TH ALBUM [ BREATH OF LOVE : LAST PIECE ],https://www.musicplaza.com/collections/k-pop/products/got7-4th-album-breath-of-love-last-piece-pre-order-benefit,25.99,False,5.0,0.0,68.0,musicplaza,True,2022-11-14
갓세븐 | GOT7 4TH JAPANESE MINI ALBUM [ LOVE LOOP ] SING FOR U SPECIAL EDITION,https://www.musicplaza.com/collections/k-pop/products/got7-love-loop-sing-for-u-special-edition,38.99,False,0.0,0.0,0.0,musicplaza,True,2022-11-14
갓세븐 | GOT7 4TH MINI ALBUM [ MAD ] HORIZONTAL VERSION,https://www.musicplaza.com/collections/k-pop/products/jypk0577,19.99,False,5.0,0.0,3.0,musicplaza,False,2022-11-14
갓세븐 | GOT7 4TH MINI ALBUM [ MAD ] VERTICAL VERSION,https://www.musicplaza.com/collections/k-pop/products/jypk0576,19.99,False,5.0,0.0,2.0,musicplaza,False,2022-11-14
갓세븐 | GOT7 4TH MINI ALBUM [ MAD ] WINTER EDITION HAPPY VERSION,https://www.musicplaza.com/collections/k-pop/products/jypk0600,37.99,False,5.0,0.0,4.0,musicplaza,False,2022-11-14
갓세븐 | GOT7 4TH MINI ALBUM [ MAD ] WINTER EDITION MERRY VERSION,https://www.musicplaza.com/collections/k-pop/products/jypk0602,37.99,False,5.0,0.0,3.0,musicplaza,False,2022-11-14
갓세븐 | GOT7 5TH MINI ALBUM [ FLIGHT LOG: DEPARTURE ],https://www.musicplaza.com/collections/k-pop/products/strong-%EA%B0%93%EC%84%B8%EB%B8%90-got-7-strong-br-flight-log-departure-br-mini-album,21.99,False,5.0,0.0,4.0,musicplaza,False,2022-11-14
갓세븐 | GOT7 6TH MINI ALBUM [ FLIGHT LOG: ARRIVAL ],https://www.musicplaza.com/collections/k-pop/products/jypk0765,19.99,False,5.0,0.0,7.0,musicplaza,False,2022-11-14
갓세븐 | GOT7 7TH MINI ALBUM [ 7 FOR 7 ],https://www.musicplaza.com/collections/k-pop/products/jypk0849,16.99,False,5.0,0.0,1.0,musicplaza,True,2022-11-14
갓세븐 | GOT7 7TH MINI ALBUM [ 7 FOR 7 ] PRESENT EDITION,https://www.musicplaza.com/collections/k-pop/products/strong-%EA%B0%93%EC%84%B8%EB%B8%90-got7-strong-br-7-for-7-br-present-edition,16.99,False,0.0,0.0,0.0,musicplaza,True,2022-11-14
갓세븐 | GOT7 8TH MINI ALBUM [ EYES ON YOU ],https://www.musicplaza.com/collections/k-pop/products/jypk1004,24.99,False,5.0,0.0,25.0,musicplaza,False,2022-11-14
갓세븐 | GOT7 9TH MINI ALBUM [ SPINNING TOP ],https://www.musicplaza.com/collections/k-pop/products/%EA%B0%93%EC%84%B8%EB%B8%90-got7-spinning-top-pre-order-benefit-special-card-sticker,23.99,False,5.0,0.0,38.0,musicplaza,False,2022-11-14
갓세븐 | GOT7 JAPANESE SINGLE [ MY SWAGGER ],https://www.musicplaza.com/collections/k-pop/products/got7-my-swagger-import,27.99,False,0.0,0.0,0.0,musicplaza,True,2022-11-14
갓세븐 | GOT7 [ GOT7 ],https://www.musicplaza.com/collections/k-pop/products/%EA%B0%93%EC%84%B8%EB%B8%90-got7-got7,24.99,False,5.0,0.0,28.0,musicplaza,False,2022-11-14
갓세븐 | GOT7 | 2ND ALBUM [ FLIGHT LOG: TURBULENCE ] | (A VER.) POSTER ONLY,https://www.musicplaza.com/collections/k-pop/products/got7a,5.99,False,0.0,0.0,0.0,musicplaza,True,2022-11-14
갓세븐 | GOT7 | 2ND ALBUM [ FLIGHT LOG: TURBULENCE ] | (B VER.) POSTER ONLY,https://www.musicplaza.com/collections/k-pop/products/%EA%B0%93%EC%84%B8%EB%B8%90-got7-br-flight-log-turbulence-br-b-type-poster,2.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
갓세븐 | GOT7 | 3RD ALBUM [ PRESENT: YOU ] | POSTER ONLY,https://www.musicplaza.com/collections/k-pop/products/got7-3rd-album-present-you-poster-in-mailing-tube-poster-only,2.99,False,4.75,0.0,4.0,musicplaza,False,2022-11-14
갓세븐 | GOT7 | 9TH MINI ALBUM [ SPINNING TOP ] | POSTER ONLY,https://www.musicplaza.com/collections/k-pop/products/%EA%B0%93%EC%84%B8%EB%B8%90-got7-spinning-top-3-version-poster-only,5.99,False,5.0,0.0,3.0,musicplaza,False,2022-11-14
강다니엘 | KANG DANIEL 1ST FULL ALBUM [ THE STORY ],https://www.musicplaza.com/collections/k-pop/products/%EA%B0%95%EB%8B%A4%EB%8B%88%EC%97%98-kang-daniel-1st-full-album-the-story,24.99,False,5.0,0.0,1.0,musicplaza,True,2022-11-14
강다니엘 | KANG DANIEL 1ST MINI ALBUM [ CYAN  ],https://www.musicplaza.com/collections/k-pop/products/%EA%B0%95%EB%8B%A4%EB%8B%88%EC%97%98-kang-daniel-mini-album-cyan,19.99,False,5.0,0.0,3.0,musicplaza,True,2022-11-14
강다니엘 | KANG DANIEL 2ND MINI ALBUM [ MAGENTA ],https://www.musicplaza.com/collections/k-pop/products/%EA%B0%95%EB%8B%A4%EB%8B%88%EC%97%98-kang-daniel-2nd-mini-album-magenta,18.99,False,4.6,0.0,5.0,musicplaza,True,2022-11-14
