item,url,price,is_autograph,avg_review_value,number_of_questions,number_of_reviews,vendor,is_sold_out,ds
위너 | WINNER OFFICIAL LIGHT STICK VER. 2,https://www.musicplaza.com/collections/light-sticks/products/winner-official-light-stick-ver-2,32.99,False,5.00,0,2,musicplaza,False,2022-11-15
박지훈 | PARK JIHOON OFFICIAL LIGHT STICK MINI KEYRING,https://www.musicplaza.com/collections/light-sticks/products/%EB%B0%95%EC%A7%80%ED%9B%88-park-jihoon-mini-light-keyring,27.99,False,5.00,0,1,musicplaza,False,2022-11-15
빅뱅 | BIGBANG OFFICIAL LIGHT STICK MINI KEYRING,https://www.musicplaza.com/collections/light-sticks/products/41245,26.99,False,5.00,0,2,musicplaza,True,2022-11-15
위키미키 | WEKI MEKI OFFICIAL LIGHT STICK,https://www.musicplaza.com/collections/light-sticks/products/%EC%9C%84%ED%82%A4%EB%AF%B8%ED%82%A4-weki-meki-official-light-stick,59.99,False,0.00,0,0,musicplaza,False,2022-11-15
정세운 | JEONG SEWOON OFFICIAL LIGHT STICK,https://www.musicplaza.com/collections/light-sticks/products/%EC%A0%95%EC%84%B8%EC%9A%B4-jeong-sewoon-official-light-stick,49.99,False,5.00,0,1,musicplaza,True,2022-11-15
방탄소년단 | BTS OFFICIAL LIGHT STICK MINI KEYRING VER. 2,https://www.musicplaza.com/collections/light-sticks/products/793819,36.99,False,0.00,0,0,musicplaza,True,2022-11-15
사무엘 | SAMUEL OFFICIAL LIGHT STICK,https://www.musicplaza.com/collections/light-sticks/products/samuel-official-lightstick,47.99,False,5.00,0,1,musicplaza,True,2022-11-15
트와이스 | TWICE OFFICIAL LIGHT STICK MINI KEYRING,https://www.musicplaza.com/collections/light-sticks/products/twkl,26.99,False,0.00,0,0,musicplaza,True,2022-11-15
원어스 | ONEUS OFFICIAL LIGHT STICK,https://www.musicplaza.com/collections/light-sticks/products/oneus-official-light-stick,54.99,False,0.00,0,0,musicplaza,True,2022-11-15
오메가엑스 | OMEGA X OFFICIAL LIGHT STICK,https://www.musicplaza.com/collections/light-sticks/products/%EC%98%A4%EB%A9%94%EA%B0%80%EC%97%91%EC%8A%A4-omega-x-official-light-stick,59.99,False,0.00,0,0,musicplaza,False,2022-11-15
동방신기 | TVXQ OFFICIAL LIGHT STICK MINI KEYRING,https://www.musicplaza.com/collections/light-sticks/products/%EB%8F%99%EB%B0%A9%EC%8B%A0%EA%B8%B0-%EB%AF%B8%EB%8B%88-%EC%9D%91%EC%9B%90%EB%B4%89-%ED%82%A4%EB%A7%81-tvxq-mini-fanlight-keyring,25.99,False,5.00,0,2,musicplaza,False,2022-11-15
엑소 | EXO [ EXO’RDIUM ] LIGHT STICK POUCH,https://www.musicplaza.com/collections/light-sticks/products/smmd626,25.99,False,0.00,0,0,musicplaza,True,2022-11-15
비원에이포 | B1A4 OFFICIAL LIGHT STICK,https://www.musicplaza.com/collections/light-sticks/products/b1a4li,39.99,False,5.00,0,1,musicplaza,True,2022-11-15
이펙스 | EPEX OFFICIAL LIGHT STICK,https://www.musicplaza.com/collections/light-sticks/products/%EC%9D%B4%ED%8E%99%EC%8A%A4-epex-official-light-stick,59.99,False,0.00,0,0,musicplaza,False,2022-11-15
보아 | BOA OFFICIAL LIGHT STICK,https://www.musicplaza.com/collections/light-sticks/products/%EB%B3%B4%EC%95%84-boa-official-light-stick,49.99,False,,,,musicplaza,True,2022-11-15
투피엠 | 2PM OFFICIAL LIGHT STICK VER. 2,https://www.musicplaza.com/collections/light-sticks/products/2pm2,54.99,False,0.00,0,0,musicplaza,True,2022-11-15
브레이브 걸스 | BRAVE GIRLS OFFICIAL LIGHT STICK,https://www.musicplaza.com/collections/light-sticks/products/%EB%B8%8C%EB%A0%88%EC%9D%B4%EB%B8%8C-%EA%B1%B8%EC%8A%A4-brave-girls-official-light-stick-yellow,54.99,False,0.00,0,0,musicplaza,False,2022-11-15
위너 | WINNER OFFICIAL LIGHT STICK BLACK,https://www.musicplaza.com/collections/light-sticks/products/17107,31.99,False,0.00,0,0,musicplaza,True,2022-11-15
정세운 | JEONG SEWOON OFFICIAL LIGHT STICK MINI KEYRING,https://www.musicplaza.com/collections/light-sticks/products/jeong-sewoon-mini-light-key-ring,25.99,False,0.00,0,0,musicplaza,False,2022-11-15
여자친구 | GFRIEND OFFICIAL LIGHT STICK,https://www.musicplaza.com/collections/light-sticks/products/gflt,49.99,False,0.00,0,0,musicplaza,True,2022-11-15
갓세븐 | GOT7 OFFICIAL LIGHT STICK MINI KEYRING,https://www.musicplaza.com/collections/light-sticks/products/201421,26.99,False,0.00,0,0,musicplaza,True,2022-11-15
블락비 | BLOCK B OFFICIAL LIGHT STICK MINI KEYRING,https://www.musicplaza.com/collections/light-sticks/products/minbk,25.99,False,0.00,0,0,musicplaza,True,2022-11-15
위너 | WINNER OFFICIAL LIGHT STICK WHITE,https://www.musicplaza.com/collections/light-sticks/products/17108,31.99,False,5.00,0,1,musicplaza,True,2022-11-15
투피엠 | 2PM OFFICIAL LIGHT STICK,https://www.musicplaza.com/collections/light-sticks/products/2pmligh,29.99,False,0.00,0,0,musicplaza,True,2022-11-15
비스트 | BEAST OFFICIAL LIGHT STICK VER. 2,https://www.musicplaza.com/collections/light-sticks/products/20885,31.99,False,0.00,0,0,musicplaza,True,2022-11-15
틴탑 | TEEN TOP OFFICIAL LIGHT STICK VER. 3,https://www.musicplaza.com/collections/light-sticks/products/20717,31.99,False,0.00,0,0,musicplaza,True,2022-11-15
투애니원 | 2NE1 OFFICIAL LIGHT STICK VER. 2,https://www.musicplaza.com/collections/light-sticks/products/2ne1,25.99,False,0.00,0,0,musicplaza,True,2022-11-15
마마무 | MAMAMOO OFFICIAL LIGHT STICK VER. 2.0,https://www.musicplaza.com/collections/light-sticks/products/3257120,46.99,False,0.00,0,0,musicplaza,True,2022-11-15
구구단 | GUGUDAN OFFICIAL LIGHT STICK,https://www.musicplaza.com/collections/light-sticks/products/guguli,21.99,False,0.00,0,0,musicplaza,True,2022-11-15
방탄소년단 | BTS OFFICIAL LIGHT STICK VER. 2,https://www.musicplaza.com/collections/light-sticks/products/792836,54.99,False,0.00,0,0,musicplaza,True,2022-11-15
방탄소년단 | BTS OFFICIAL LIGHT STICK MINI KEYRING,https://www.musicplaza.com/collections/light-sticks/products/btslst,25.99,False,0.00,0,0,musicplaza,True,2022-11-15
갓세븐 | GOT7 OFFICIAL LIGHT STICK,https://www.musicplaza.com/collections/light-sticks/products/942211,49.99,False,0.00,0,0,musicplaza,True,2022-11-15
마마무 | MAMAMOO OFFICIAL LIGHT STICK,https://www.musicplaza.com/collections/light-sticks/products/21639,39.99,False,0.00,0,0,musicplaza,True,2022-11-15
아이콘 | IKON OFFICIAL LIGHT STICK,https://www.musicplaza.com/collections/light-sticks/products/2188,29.99,False,0.00,0,0,musicplaza,True,2022-11-15
인피니트 | INFINITE OFFICIAL LIGHT STICK,https://www.musicplaza.com/collections/light-sticks/products/117769,39.99,False,0.00,0,0,musicplaza,True,2022-11-15
비에이피 |  B.A.P MATOKI OFFICIAL LIGHT STICK VER. 2,https://www.musicplaza.com/collections/light-sticks/products/mato2,36.99,False,0.00,0,0,musicplaza,True,2022-11-15
엑소 | EXO OFFICIAL LIGHT STICK,https://www.musicplaza.com/collections/light-sticks/products/smmd0057,34.99,False,0.00,0,0,musicplaza,True,2022-11-15
비투비 | BTOB OFFICIAL LIGHT STICK,https://www.musicplaza.com/collections/light-sticks/products/21332,39.99,False,0.00,0,0,musicplaza,True,2022-11-15
방탄소년단 | BTS OFFICIAL LIGHT STICK,https://www.musicplaza.com/collections/light-sticks/products/79059,39.99,False,0.00,0,0,musicplaza,True,2022-11-15
에이오에이 | AOA OFFICIAL LIGHT STICK,https://www.musicplaza.com/collections/light-sticks/products/aoalig,21.99,False,0.00,0,0,musicplaza,True,2022-11-15
빅뱅 | BIGBANG OFFICIAL LIGHT STICK,https://www.musicplaza.com/collections/light-sticks/products/bigbang,29.99,False,0.00,0,0,musicplaza,True,2022-11-15
비스트 | BEAST OFFICIAL LIGHT STICK,https://www.musicplaza.com/collections/light-sticks/products/670011,31.99,False,0.00,0,0,musicplaza,True,2022-11-15
싸이 | PSY OFFICIAL LIGHT STICK,https://www.musicplaza.com/collections/light-sticks/products/psyl,17.99,False,0.00,0,0,musicplaza,True,2022-11-15
워너원 | WANNA ONE OFFICIAL ACRYLIC FAN LIGHT,https://www.musicplaza.com/collections/light-sticks/products/cp070065,23.99,False,0.00,0,0,musicplaza,True,2022-11-15
