item,url,price,is_autograph,avg_review_value,number_of_questions,number_of_reviews,vendor,is_sold_out,ds
업텐션 | UP10TION | 11TH MINI ALBUM [ CODE NAME : ARROW ] | (LOVE HUNTER VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%97%85%ED%85%90%EC%85%98-up10tion-11th-mini-album-code-name-arrow-love-hunter-ver-poster-only,2.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
업텐션 | UP10TION | 11TH MINI ALBUM [ CODE NAME : ARROW ] | (LOVE SCOPE VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%97%85%ED%85%90%EC%85%98-up10tion-11th-mini-album-code-name-arrow-love-scope-ver-poster-only,2.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
강타 | KANGTA | 4TH ALBUM [ EYES ON YOU ] | (DIGIPACK VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EA%B0%95%ED%83%80-kangta-4th-album-eyes-on-you-digipack-ver-poster-only,2.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
강타 | KANGTA | 4TH ALBUM [ EYES ON YOU ] | (PHOTOBOOK VER. B) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EA%B0%95%ED%83%80-kangta-4th-album-eyes-on-you-photobook-ver-b-poster-only,2.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
강타 | KANGTA | 4TH ALBUM [ EYES ON YOU ] | (PHOTOBOOK VER. A) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EA%B0%95%ED%83%80-kangta-4th-album-eyes-on-you-photobook-ver-a-poster-only,2.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
트레져 | TREASURE | 2ND MINI ALBUM [ THE SECOND STEP : CHAPTER TWO ] | (DOUBLE-SIDED) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%ED%8A%B8%EB%A0%88%EC%A0%B8-treasure-2nd-mini-album-the-second-step-chapter-two-double-sided-poster-only,2.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
시우민 | XIUMIN | 1ST MINI ALBUM [ BRAND NEW ] | (DIGIPACK VER. B) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%8B%9C%EC%9A%B0%EB%AF%BC-xiumin-1st-mini-album-brand-new-digipack-ver-b-poster-only,3.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
시우민 | XIUMIN | 1ST MINI ALBUM [ BRAND NEW ] | (DIGIPACK VER. A) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%8B%9C%EC%9A%B0%EB%AF%BC-xiumin-1st-mini-album-brand-new-digipack-ver-a-poster-only,3.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
시우민 | XIUMIN | 1ST MINI ALBUM [ BRAND NEW ] | (OASIS VER. B) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%8B%9C%EC%9A%B0%EB%AF%BC-xiumin-1st-mini-album-brand-new-oasis-ver-b-poster-only,3.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
시우민 | XIUMIN | 1ST MINI ALBUM [ BRAND NEW ] | (OASIS VER. A) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%8B%9C%EC%9A%B0%EB%AF%BC-xiumin-1st-mini-album-brand-new-oasis-ver-a-poster-only,3.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
시우민 | XIUMIN | 1ST MINI ALBUM [ BRAND NEW ] | (DESERT VER. B) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%8B%9C%EC%9A%B0%EB%AF%BC-xiumin-1st-mini-album-brand-new-desert-ver-b-poster-only,3.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
시우민 | XIUMIN | 1ST MINI ALBUM [ BRAND NEW ] | (DESERT VER. A) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%8B%9C%EC%9A%B0%EB%AF%BC-xiumin-1st-mini-album-brand-new-desert-ver-a-poster-only,3.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
엔시티 127 | NCT 127 | 4TH ALBUM [ 질주 (2 BADDIES) ] | (DIGIPACK VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%97%94%EC%8B%9C%ED%8B%B0-127-nct-127-4th-album-%EC%A7%88%EC%A3%BC-2-baddies-digipack-ver-poster-only,3.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
엔시티 127 | NCT 127 | 4TH ALBUM [ 질주 (2 BADDIES) ] | (2 BADDIES VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%97%94%EC%8B%9C%ED%8B%B0-127-nct-127-4th-album-%EC%A7%88%EC%A3%BC-2-baddies-2-baddies-ver-poster-only,3.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
엔시티 127 | NCT 127 | 4TH ALBUM [ 질주 (2 BADDIES) ] | (FASTER VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%97%94%EC%8B%9C%ED%8B%B0-127-nct-127-4th-album-%EC%A7%88%EC%A3%BC-2-baddies-faster-ver-poster-only,3.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
블랙핑크 | BLACKPINK | 2ND ALBUM [ BORN PINK ] | (GRAY VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EB%B8%94%EB%9E%99%ED%95%91%ED%81%AC-black-pink-2nd-album-born-pink-gray-ver-poster-only,5.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
블랙핑크 | BLACKPINK | 2ND ALBUM [ BORN PINK ] | (BLACK VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EB%B8%94%EB%9E%99%ED%95%91%ED%81%AC-black-pink-2nd-album-born-pink-black-ver-poster-only,5.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
블랙핑크 | BLACKPINK | 2ND ALBUM [ BORN PINK ] | (PINK VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EB%B8%94%EB%9E%99%ED%95%91%ED%81%AC-black-pink-2nd-album-born-pink-pink-ver-poster-only,5.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
원어스 | ONEUS | 8TH MINI ALBUM [ MALUS ] | (XO VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%9B%90%EC%96%B4%EC%8A%A4-oneus-8th-mini-album-malus-xo-ver-poster-only,3.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
